2000
1
60	1495	1074
60	476	711
60	969	1390
60	273	631
60	1073	395
60	1672	551
60	294	1727
60	1099	1722
61	28	1900
61	1350	1970
61	509	330
61	1307	643
61	1645	1257
61	1498	305
61	923	791
61	1492	1393
61	623	1746
61	1946	1658
61	1583	1455
61	1442	1930
61	96	342
61	614	1549
61	878	1042
61	1367	918
61	1869	799
61	1048	1904
61	499	1074
61	712	1382
61	1537	1178
61	352	944
61	480	380
61	973	678
61	101	1019
61	465	1826
61	1922	155
61	507	1923
61	428	1338
61	1562	586
61	410	1145
61	1873	183
61	1262	1660
61	95	43
61	862	1599
61	1684	1329
61	1228	140
61	1669	1935
61	823	1618
62	480	1476
62	563	524
62	1870	471
62	547	706
62	297	1011
62	1282	1388
62	1893	299
62	1068	1568
62	954	1986
62	992	999
62	548	467
62	860	1489
62	1775	439
62	1147	1973
62	193	1519
62	1024	138
62	142	717
62	1967	1696
62	987	436
62	578	334
62	697	1939
62	753	174
62	1728	1446
62	1353	1580
62	1734	129
62	237	624
62	1261	1259
62	476	1764
62	1073	1972
62	396	1372
62	1039	37
62	1786	48
62	402	384
62	215	159
62	1588	1886
62	354	942
62	1183	1238
62	1008	1881
62	201	991
62	77	1006
62	826	647
62	1834	172
62	273	1844
62	999	1432
62	823	1280
63	56	753
63	115	254
63	689	92
63	975	95
63	805	1435
63	1056	4
63	579	1327
63	1757	821
63	265	1739
63	941	139
63	1695	964
63	153	320
63	1840	1557
63	1976	1939
63	665	1594
63	1095	770
63	651	650
63	1050	607
63	327	1245
63	785	1292
63	1889	183
63	376	646
63	1532	1016
63	1866	1321
63	1350	1207
63	356	1766
63	90	180
63	1447	1582
63	949	709
63	1155	1961
63	946	601
63	1502	1086
63	1874	779
63	400	152
63	885	127
63	1128	3
63	500	239
63	1897	462
63	1105	807
63	1497	673
63	401	1246
65	2	1487
65	16	1335
65	45	729
65	1213	365
65	118	43
65	986	163
65	912	1467
65	1969	1657
65	468	1079
65	172	1870
65	832	1246
65	187	1519
65	1327	1252
65	1322	807
65	1262	783
65	1372	363
65	1868	1956
65	1194	305
65	978	1590
65	546	1359
65	234	1021
65	766	1063
65	1526	239
65	105	396
65	544	419
65	1828	1012
65	1279	1966
65	1903	1986
65	1018	925
65	921	431
65	1904	815
65	1246	343
65	801	1559
65	1924	702
65	1590	1953
65	799	1683
65	810	1813
65	366	159
65	837	365
65	177	1578
65	1625	223
65	762	1478
65	1001	1206
66	1031	1858
66	974	1974
66	1148	525
66	1309	1606
66	1425	1733
66	655	1065
66	1010	1053
66	101	1971
66	736	1070
66	409	1939
66	1098	21
66	688	867
66	1995	610
66	257	1242
66	1127	856
66	1492	569
67	441	1235
67	1031	1738
67	1686	1430
67	1007	300
67	410	1550
67	858	1757
67	1727	1877
68	1179	172
68	795	1427
68	1552	519
68	833	1382
68	1918	1811
68	484	933
68	737	360
68	761	1623
68	1853	238
68	1614	405
68	1039	280
69	16	772
69	1115	1531
69	1566	1965
69	1321	987
69	1774	1287
69	1253	1491
69	587	1130
69	1872	1741
69	132	860
69	1578	727
69	617	1453
69	1576	34
69	613	119
69	1439	1087
69	507	1003
69	1274	1378
69	1525	207
69	872	1242
69	1853	475
69	1970	148
69	749	1265
69	861	1270
69	163	274
69	1323	1221
69	1420	1577
69	1684	103
69	1468	31
70	528	1093
70	1470	1607
70	812	415
70	1346	1938
70	1029	1014
70	1206	962
70	356	69
70	129	211
70	558	1991
70	974	785
70	1012	1834
70	131	814
70	255	1822
70	1159	204
70	712	215
70	439	1700
70	1590	1291
70	1832	1775
70	469	281
70	1165	1063
70	1381	1987
70	1291	737
70	435	836
70	1397	1190
70	1451	567
70	1113	661
70	109	1838
70	660	1401
70	1519	30
70	1743	1062
70	1773	1536
70	832	1002
70	96	34
70	1833	1944
71	607	1305
71	144	1275
71	148	1641
71	1133	713
71	1145	832
71	320	1310
71	893	1619
71	1514	1558
71	1593	1901
71	498	1032
71	1804	1136
71	1488	291
71	569	1701
71	183	269
71	1228	1847
71	1825	1188
71	626	891
71	185	1679
71	1829	1577
71	1307	250
71	999	1601
71	1722	229
71	287	1499
71	882	1685
71	1720	463
71	750	1148
71	629	2000
71	444	54
71	1384	1031
71	980	226
71	1470	1403
71	1581	1158
71	1463	1613
71	559	793
71	568	618
71	1915	616
71	167	1080
71	927	1602
71	1618	1581
71	1890	1468
71	329	802
71	1764	1139
71	197	84
71	979	906
71	771	1266
71	1313	669
71	196	297
71	1408	1485
71	963	1382
71	690	509
71	913	886
71	1479	1814
71	625	783
72	4	1182
72	8	1614
72	277	1194
72	1581	1845
72	1190	719
72	1407	5
72	1418	446
72	1842	401
72	714	1358
72	941	757
72	1933	1363
72	1233	1589
72	1987	446
72	838	863
72	1834	1966
72	1698	135
72	1153	382
73	1174	1609
73	1615	1539
73	1153	1771
73	161	638
73	1858	1581
73	520	1251
73	773	1500
73	1335	1500
74	57	1902
74	1633	1782
74	1934	270
74	1852	1245
74	1807	868
74	237	1832
74	1215	349
75	52	252
75	1905	227
75	442	1136
75	334	1107
75	145	325
75	1935	277
75	233	742
75	520	1599
75	989	1821
75	820	1867
75	1089	952
75	1355	84
75	1220	1944
75	1876	1521
75	1674	24
75	1705	12
75	597	1694
75	1653	51
75	1379	136
75	914	480
76	2	131
76	593	1503
76	585	874
76	330	662
76	285	214
76	1008	144
76	648	736
76	675	90
76	394	1060
76	1690	807
76	1610	1824
76	1530	24
76	1682	377
76	813	1454
76	1614	1988
76	1534	1403
76	162	962
76	1455	338
76	885	230
76	1520	99
76	877	1011
76	1282	1551
76	1003	1160
77	53	730
77	62	1006
77	425	1759
77	1515	137
77	949	698
77	1053	249
77	1207	130
77	343	1228
77	1111	89
77	292	1489
77	909	913
77	446	944
77	1130	566
77	838	1940
77	632	244
77	1158	1927
77	989	755
77	1114	269
77	862	883
77	1228	1561
77	1334	1044
77	1386	55
77	264	1889
77	1847	1925
77	439	1773
77	1341	941
77	1890	885
77	1901	1566
77	1655	1140
77	310	964
77	1098	113
78	16	1731
78	20	1159
78	35	285
78	485	163
78	357	1904
78	966	1910
78	1284	1427
78	756	1
78	533	31
78	503	1151
78	1373	492
78	510	1268
78	92	211
78	419	1497
78	145	588
78	438	1751
78	1433	1740
78	521	1052
78	1525	1730
78	738	197
78	1897	1722
78	189	1263
78	658	564
78	321	1488
78	1386	110
78	541	472
78	1952	1187
78	1232	632
79	12	1042
79	174	661
79	1548	612
79	1083	1517
79	722	1590
79	1390	401
79	1904	1116
79	1099	1401
79	1886	187
79	960	979
79	764	19
79	1178	1464
79	572	1109
79	403	57
79	1849	1789
80	24	1586
81	1743	55
82	455	374
82	1607	456
82	1528	675
82	1928	1556
82	1171	70
82	804	1940
82	751	719
82	356	1322
82	624	1415
82	1152	683
82	1011	1463
82	1554	97
82	1557	1793
82	1571	665
82	1963	433
82	1224	1963
82	986	305
82	1682	691
82	1725	436
82	770	1677
82	1372	1755
82	888	1659
82	436	140
82	399	297
82	359	1073
82	171	697
82	1702	1394
82	491	1716
82	633	953
83	1046	797
83	1654	916
83	639	1290
83	308	1754
83	901	769
83	1230	471
83	916	1239
83	1668	582
83	1935	605
83	1918	1410
83	1909	1355
84	53	228
84	796	599
84	454	134
84	1010	410
84	325	759
84	494	409
84	1008	569
84	1544	990
84	1565	830
84	1814	355
84	1155	153
84	199	1995
84	600	694
84	151	1264
84	1829	1653
84	222	532
84	886	635
84	194	878
84	775	86
84	1369	590
84	160	886
84	807	671
84	1425	1279
84	293	1152
84	1554	351
84	310	152
84	98	1783
84	609	119
84	1799	1572
84	193	463
84	1737	973
84	414	624
84	465	1429
84	1021	1180
84	214	1209
84	499	876
84	1940	840
84	1975	1838
84	1438	962
84	898	1741
84	1056	1446
84	1102	670
85	744	1735
85	1882	908
85	893	1527
85	717	234
85	690	1022
85	1310	1035
85	1302	1812
85	573	985
85	355	372
85	540	492
85	1761	1599
85	1370	1448
85	1416	1802
85	536	292
85	1099	853
85	267	731
86	7	1471
86	8	50
86	1901	1682
86	1605	1880
86	1073	1722
86	421	337
86	1445	365
86	685	1742
86	1045	1973
87	966	281
87	773	496
87	1203	881
87	1237	44
87	504	387
87	1266	1561
87	162	188
87	844	881
87	388	1007
87	1298	519
88	12	1917
88	396	1473
89	42	1452
89	45	1190
89	47	1435
89	1195	8
89	284	333
89	1580	1516
89	576	1511
89	1329	1207
89	1926	1156
90	63	180
90	224	1732
91	13	1402
91	41	36
91	305	667
91	1830	161
91	493	1632
91	939	847
91	637	433
91	223	926
91	1023	1658
91	1033	227
91	1199	633
91	932	623
91	891	814
91	1102	669
91	1352	1395
91	1394	1843
91	1780	1934
91	1213	672
91	1487	1626
91	1919	1585
91	231	1121
91	158	1848
92	2	1381
92	78	211
92	1906	1319
92	1250	476
92	411	1206
92	1481	1948
92	478	239
93	19	1905
93	44	1449
93	58	504
93	560	61
93	1426	464
94	42	1324
94	482	214
94	1528	132
94	1877	1749
94	1546	238
94	827	1677
94	1212	618
94	1661	944
94	586	149
94	907	503
94	428	652
94	853	255
94	752	1856
94	683	744
94	1200	1633
94	1992	1525
94	1933	1179
94	638	1336
94	581	1405
94	261	109
94	369	695
94	159	1651
94	1230	1249
94	387	827
94	1433	1770
94	485	1010
94	1984	992
95	47	415
95	61	43
95	1959	1832
95	820	1752
95	1560	1393
96	8	1469
96	61	342
96	70	34
96	1618	1856
96	1667	448
96	440	213
96	506	116
96	391	762
96	311	1700
96	1751	1063
96	1479	654
96	1721	1603
96	1715	1849
96	1729	280
96	503	582
96	419	997
96	1832	1669
97	1487	1370
97	746	328
97	1567	1836
97	1731	1716
97	254	1249
97	1484	704
97	220	612
97	550	1194
97	1038	56
97	1052	1567
97	1335	1797
98	8	861
98	84	1783
98	1808	584
98	937	1237
98	1398	473
98	1431	1340
98	275	1506
98	1882	413
98	740	591
98	1273	208
98	838	1585
98	344	937
98	427	1803
98	753	530
98	1598	1521
98	751	1742
98	714	1300
98	159	1287
98	1847	340
99	1902	1695
99	436	388
99	163	1724
99	1140	440
99	1154	199
99	253	1409
99	1430	110
99	1845	1205
99	934	1469
99	241	1997
99	1674	751
99	1421	1254
99	321	642
99	1038	936
99	685	259
99	1359	122
99	1464	40
99	707	1672
99	1827	363
99	438	376
99	1875	1027
99	1944	362
99	408	1826
99	1815	230
99	1151	1403
99	344	200
99	280	1558
99	1671	1389
100	41	549
100	1679	936
100	1179	49
100	1360	758
100	569	1154
100	874	1029
100	510	207
100	432	678
100	1936	745
100	1956	1930
100	959	641
100	228	840
100	962	1483
100	824	1418
100	1430	296
100	995	1935
100	394	52
100	1163	1787
100	1316	1130
100	1737	457
100	1301	572
100	287	1028
100	1131	1313
100	1110	1871
100	1564	1644
101	24	1168
101	26	1525
101	61	1019
101	66	1971
101	1900	1054
101	1800	1572
101	1874	817
101	144	944
101	1612	835
101	1824	1747
101	1477	1152
101	1864	245
101	1274	1335
101	162	1339
101	171	818
101	1555	625
101	1876	1880
101	1041	1854
101	760	1878
101	373	666
101	731	1620
101	1012	1752
101	1280	554
102	10	509
102	1242	1069
102	1742	542
102	924	386
102	675	1952
102	209	900
102	1172	593
102	1560	1677
102	874	646
102	1262	155
102	307	1932
102	225	1615
102	1519	1561
102	1913	1214
102	535	1054
102	820	1360
102	1321	681
102	1089	1973
102	861	917
102	1597	1189
102	1273	1157
102	1777	741
102	1927	1901
102	749	621
102	1151	144
102	1677	375
103	32	1143
103	1643	1109
103	752	1734
103	1371	1080
104	1843	558
104	108	1563
104	679	187
104	1363	1596
104	175	1516
104	423	555
104	1372	28
104	1889	1834
104	1560	415
104	908	593
104	400	1757
104	1864	1891
104	310	1677
105	2	1153
105	65	396
105	224	1665
105	649	136
105	968	1931
105	1159	238
105	1682	1146
105	209	907
105	1586	1910
105	1323	209
106	28	1216
106	1417	223
106	1595	871
106	1979	940
106	1092	1514
106	1434	1864
106	1123	596
106	562	1281
106	748	1249
106	1221	1684
106	756	1192
106	1638	526
106	1264	1752
107	8	1294
107	293	976
107	985	590
107	454	1293
107	264	1515
108	15	150
108	104	1563
108	1001	505
108	775	926
108	385	1265
108	912	911
108	661	643
108	1552	1363
108	823	341
108	470	112
108	110	1703
108	423	1576
108	1042	1150
108	1429	1273
109	70	1838
109	781	1022
109	1002	93
109	1294	1967
109	1683	736
109	1268	1433
109	384	329
109	124	1162
109	484	1276
109	996	1988
109	1043	1552
109	1949	318
109	1839	1305
109	302	1605
109	1485	1167
109	785	620
109	297	335
109	1386	1856
109	352	582
109	643	1619
109	874	812
110	43	661
110	54	575
110	108	1703
110	1080	145
110	871	19
111	18	549
111	1821	1555
111	1939	459
111	1574	1753
111	1365	1284
111	1475	1530
111	742	515
111	651	1815
112	56	654
112	1427	855
112	1432	130
112	273	621
112	1419	102
113	11	1185
113	666	1771
113	308	834
113	1914	1807
114	2	1566
114	8	243
114	369	795
114	1342	799
114	1383	520
114	1209	568
114	993	1550
114	503	1772
114	1772	1278
114	1516	1814
114	1918	1661
114	1337	182
114	795	473
114	1638	1634
115	63	254
115	385	1106
115	1320	246
115	923	953
115	1736	251
116	3	917
116	14	1563
116	903	670
116	1709	823
116	1870	1822
116	1550	1064
116	1689	1573
116	1047	1846
116	1119	1112
116	1840	568
116	547	1446
116	1025	1963
117	5	1089
117	933	1864
117	957	1872
117	1517	876
117	143	1325
117	1514	1844
117	1702	388
117	333	195
117	1323	1141
117	126	887
117	922	533
117	1251	1268
117	965	1639
117	1086	12
117	1508	1210
117	415	1345
117	1445	1486
117	1114	1958
117	1202	197
117	1985	1430
117	1965	644
117	1059	1219
118	2	286
118	14	1200
118	65	43
118	783	1812
118	1630	856
118	933	436
118	1188	906
118	974	1772
118	1914	1805
118	1735	1787
118	1808	487
118	1540	524
118	570	169
118	214	267
118	928	681
118	1483	813
118	1837	1762
118	879	853
118	802	1827
118	283	1019
118	1584	369
118	1142	1696
118	488	1761
118	192	1880
118	765	740
118	454	446
118	675	239
118	412	214
118	162	1497
118	790	821
118	1839	255
118	1128	200
119	2	611
119	20	1951
119	53	1717
119	1682	1427
119	593	634
119	1716	894
119	1838	1877
119	341	645
119	1839	1437
119	240	694
119	1391	1283
119	172	218
119	1017	243
119	587	1510
119	837	512
119	1175	1840
119	1351	1442
119	1231	1270
119	352	1386
120	1569	64
120	1756	1304
120	416	332
120	1332	1871
121	19	213
121	1776	933
121	1387	97
121	940	577
121	1807	1502
121	1895	1344
121	336	391
121	322	1681
121	1010	85
121	1735	504
121	1214	1505
121	1730	540
121	221	1194
121	1963	506
121	1388	1639
121	788	1606
121	1542	342
121	1470	259
121	1623	1761
121	384	1974
121	1242	1514
121	1660	1973
121	1408	1383
122	1451	1665
122	903	1289
122	1427	585
122	512	1839
122	584	742
122	1862	285
122	1708	66
122	751	170
122	174	534
122	415	1893
122	1726	1836
122	771	723
122	1703	1398
122	1388	1516
122	1354	459
122	1404	43
122	890	1235
122	1212	797
122	1182	489
122	1218	1139
122	709	1734
122	994	1624
123	8	254
123	1991	835
123	164	1079
123	1271	1517
123	461	1915
123	1667	65
123	1496	1861
123	1930	519
123	239	698
123	946	316
123	161	1948
123	1486	659
123	1536	1810
123	289	1128
123	1431	528
123	950	1923
123	814	306
123	210	96
123	1000	1415
123	1130	1469
124	6	836
124	7	1605
124	109	1162
124	1200	387
124	385	1022
124	130	1565
124	763	1397
124	625	1211
124	1291	1182
124	251	431
124	1292	1008
124	274	127
124	417	1191
124	370	755
124	1777	437
125	36	1944
125	57	339
125	1416	1063
125	1115	1226
125	1313	714
125	927	1608
125	1916	1089
125	1939	925
125	803	1907
125	1582	1019
125	612	1279
125	1320	844
125	301	1021
126	2	1543
126	8	1240
126	19	1631
126	56	1469
126	117	887
126	510	221
126	1934	1152
126	1270	1750
126	260	52
126	1397	282
126	1695	1173
126	949	1848
126	1298	731
126	1529	887
126	1019	1246
126	1613	196
127	16	732
127	1413	1873
127	598	1845
127	168	355
127	1560	1821
127	1359	627
127	316	1444
127	994	561
127	1941	123
127	1225	1832
127	735	667
127	1427	1741
127	725	1550
127	1455	1233
127	1807	272
127	687	1140
127	770	55
127	1135	828
127	1119	426
127	1387	1645
127	617	469
127	1343	357
128	10	48
128	17	1161
128	58	231
129	70	211
129	673	1991
129	569	830
129	1272	1382
129	1020	996
129	1250	1538
129	1408	168
130	124	1565
130	297	1534
130	441	1342
131	70	814
131	1310	1246
131	1872	701
131	1190	1541
131	771	81
131	799	263
131	742	1127
131	1727	1879
131	606	1718
132	44	1322
132	69	860
132	665	23
132	1819	880
133	1928	1558
133	679	840
133	954	101
133	759	242
133	1479	1036
133	1916	1022
133	1752	1187
133	1390	1320
133	1534	1959
133	1095	1938
133	426	575
133	185	1321
133	1552	1898
133	744	1925
133	150	683
133	320	423
133	360	1897
133	896	655
133	645	1418
133	553	411
133	1526	1797
133	557	794
133	153	1706
133	1163	1932
133	1107	1318
133	1805	1050
133	315	1607
133	1033	1016
133	1352	839
133	788	1354
133	211	1347
133	1371	934
133	178	827
133	359	1905
133	1038	298
133	1208	441
133	894	1789
133	363	1358
133	1514	620
133	1355	1946
133	1742	1493
133	1900	1268
133	181	827
133	996	1001
133	393	1006
133	1089	343
133	294	95
133	531	1835
133	485	1861
134	28	234
134	1916	582
134	1643	420
134	1726	1303
134	1624	160
134	231	421
134	887	751
134	1920	1239
134	1347	321
134	922	413
134	319	1658
134	597	1033
134	1229	123
134	693	677
134	1885	538
134	1609	792
134	196	326
134	1739	1779
134	1399	910
134	270	225
134	965	1175
134	1079	1972
134	1000	633
134	1182	526
134	1862	999
134	1269	285
134	1966	1027
134	1957	1040
134	524	1904
134	1980	228
134	704	1940
134	1508	693
135	56	1297
135	419	817
135	1596	88
135	1494	393
135	1372	1806
135	417	576
135	1192	1665
135	1891	682
135	877	1515
135	1363	1933
135	981	1376
135	396	1007
135	1378	1642
135	890	293
135	662	615
135	656	955
135	136	323
135	1444	1700
135	442	1497
135	1938	1736
135	624	1264
135	490	1711
135	1453	947
135	989	72
135	1681	1099
135	1175	1658
135	1887	1878
135	1353	437
135	554	1781
135	798	1023
135	838	857
135	407	1367
135	1436	441
135	355	83
135	272	1397
135	1785	1210
135	1155	1420
135	1839	1427
135	1787	1206
135	717	327
135	716	1811
135	785	235
135	1119	380
136	135	323
136	1358	967
136	1806	1525
136	1503	1573
136	1833	232
136	693	1989
136	571	1766
136	1135	709
136	1167	1511
136	312	1136
136	814	410
137	1320	102
137	1041	1584
137	1514	1978
137	1506	1282
137	1770	303
137	1740	747
137	1426	1381
137	1703	1027
138	165	1716
138	1571	92
138	1908	573
138	1687	594
139	1178	701
139	904	676
139	721	1377
139	963	1499
139	896	229
139	1785	519
139	142	361
139	1304	231
139	867	333
139	1630	441
139	938	75
139	544	1423
139	423	1265
139	1964	500
139	180	965
139	972	1972
139	824	91
139	1497	1707
140	826	276
140	518	255
140	151	633
141	237	1747
141	1925	1125
141	776	1439
141	1560	1830
141	1455	1696
141	1666	587
141	364	128
141	1685	1769
141	1948	1417
141	586	1175
141	1852	1
141	923	552
141	966	1000
141	1698	566
141	858	959
141	947	796
141	1146	462
141	1469	521
141	882	352
141	753	98
141	619	1372
141	546	594
141	1601	1576
141	664	674
141	1928	73
141	159	65
141	1975	594
141	750	1293
141	1836	1070
142	4	397
142	41	1192
142	62	717
142	139	361
142	847	1908
142	1171	62
142	818	979
142	537	1470
142	675	366
142	1427	875
142	679	1723
142	599	125
142	873	1406
142	1424	527
142	1329	393
143	117	1325
144	71	1275
144	101	944
144	1620	1591
144	1283	375
144	1722	1045
144	1419	349
144	298	244
144	884	1918
144	1022	1453
144	1393	527
144	1246	196
144	692	370
144	588	1289
144	1902	1181
144	787	1817
144	1784	814
144	1000	1273
144	1155	703
144	1211	1431
145	75	325
145	78	588
145	932	46
145	1945	1095
145	199	1544
145	405	1465
145	974	1984
146	803	521
146	1285	1930
146	1794	1355
146	288	1627
146	1972	1914
146	1298	423
146	607	1174
146	755	1684
146	1459	1249
146	152	1344
146	758	518
146	619	1491
146	1234	1651
146	1369	905
146	1491	274
146	1778	757
146	269	1169
146	474	375
146	654	554
146	1404	1397
146	711	105
146	1832	1095
146	239	1131
146	1162	1055
146	1072	4
147	1229	1362
147	1242	104
148	46	17
148	71	1641
149	15	676
149	219	65
149	1248	1169
149	1526	1786
149	1146	133
149	1753	794
149	1829	1434
149	587	1415
149	296	120
149	1169	1864
149	781	732
149	1018	1794
149	457	1791
149	1087	1292
149	1056	511
149	442	92
149	1583	1110
149	448	622
149	1823	382
149	764	1849
149	1206	907
149	167	291
149	1323	1939
149	604	220
149	1955	290
150	2	1724
150	133	683
150	1845	1981
150	1995	6
151	84	1264
151	140	633
151	432	1051
151	606	1192
151	1084	1666
151	1708	1373
151	816	896
151	1788	1598
151	565	1218
151	1392	1219
151	158	1111
151	335	935
151	1977	643
151	1248	483
151	1039	767
151	1402	231
151	874	8
151	1195	787
151	1216	34
151	647	526
151	1139	1078
151	417	1423
151	610	1845
151	1666	1778
151	459	717
151	1747	1689
151	1222	629
152	146	1344
152	1155	750
152	1028	1700
152	1545	1365
152	599	235
152	1121	1378
152	1354	490
152	592	330
152	1095	1883
152	725	1531
152	776	158
152	1669	1921
152	1259	614
152	961	1764
152	1760	1032
152	482	1903
153	44	663
153	63	320
153	133	1706
154	1210	1601
155	1243	588
155	189	678
155	1444	99
156	24	43
156	1002	1820
156	464	1369
156	952	263
156	1890	722
156	1487	337
157	36	1311
157	1170	1786
157	443	1955
157	171	1275
157	588	1622
157	1830	501
157	1473	1512
157	667	595
157	898	1758
157	752	227
157	1768	821
157	587	384
157	684	361
158	91	1848
158	151	1111
158	1334	1808
159	10	312
159	94	1651
159	98	1287
159	141	65
159	1285	147
159	432	765
159	1092	976
159	659	555
159	255	964
159	1530	1853
159	1461	65
159	1871	483
159	1778	605
159	827	201
159	1918	817
159	294	508
159	1367	283
159	1237	407
159	1936	1677
159	1688	951
160	84	886
160	1851	1239
160	1346	1438
160	1915	1810
160	175	43
160	441	201
160	1362	1031
160	1957	1978
160	1404	1729
160	1568	730
161	42	313
161	73	638
161	123	1948
161	1896	1511
161	1805	775
161	1828	1908
161	1814	1915
161	689	1285
161	1587	736
161	377	1845
161	863	124
161	466	1627
161	190	76
161	497	1612
161	1541	742
161	1858	220
161	1691	1092
161	481	796
161	1219	1135
161	635	1707
161	997	1506
161	1566	315
161	1181	1495
161	1583	990
161	1596	136
161	1062	1211
161	1190	66
161	1203	1236
161	250	929
162	76	962
162	87	188
162	101	1339
162	118	1497
162	1703	1827
162	347	41
162	1177	566
163	57	395
163	69	274
163	99	1724
163	1860	1378
163	1400	1103
163	1764	1605
163	1850	248
163	856	258
164	33	990
164	123	1079
164	1847	1920
164	192	1325
164	1278	1407
164	1211	1890
164	1022	1825
164	499	1442
164	1328	884
164	1343	1587
164	1283	946
164	524	1821
164	739	1278
164	1949	1210
164	1592	1405
164	264	1955
164	384	540
164	581	1793
164	700	424
164	1063	618
164	336	168
165	4	1270
165	16	1238
165	138	1716
165	721	1847
165	1853	175
165	1216	1831
165	1500	293
165	538	484
165	256	1357
165	1291	1597
166	1205	1455
166	963	1531
166	746	1979
166	1606	609
166	926	981
166	1446	1773
166	1042	1933
167	6	537
167	71	1080
167	149	291
167	1170	1231
167	1676	800
167	1126	1904
167	1089	213
167	1797	1978
168	127	355
168	1594	782
168	343	1650
168	1863	1837
168	1960	1129
168	680	472
168	1875	640
169	22	827
169	39	1611
169	58	1519
169	1693	1272
170	1930	843
171	82	697
171	101	818
171	157	1275
171	972	165
171	521	1336
171	1170	1698
171	1420	1387
171	873	364
171	1235	146
171	1551	190
171	383	762
171	337	131
171	1600	310
171	283	226
172	65	1870
172	119	218
172	522	1657
172	1187	1135
172	1679	684
172	590	55
173	1412	1688
174	12	1107
174	79	661
174	122	534
174	1437	998
174	1446	1682
175	17	255
175	104	1516
175	160	43
175	981	1175
175	889	1459
175	367	303
176	4	1558
176	8	981
176	35	904
176	622	1244
176	1747	1033
176	1460	1522
176	1145	1514
176	543	612
176	948	389
176	845	890
176	306	1847
177	33	668
177	51	700
177	65	1578
177	1689	117
177	1333	1928
177	1542	1983
177	1371	1271
177	295	355
177	1551	1932
177	1162	43
178	52	1278
178	133	827
178	601	1068
178	954	236
178	675	549
178	1243	697
178	1533	1980
178	299	113
178	255	690
178	1412	612
178	942	314
178	1662	1705
179	8	1281
179	1460	615
179	502	1539
179	1566	1928
179	709	1916
179	634	725
179	758	1322
179	1139	386
179	264	902
179	549	1538
180	51	635
180	139	965
180	633	1768
181	133	827
181	917	263
181	1977	197
181	1827	1143
181	1467	895
181	477	331
181	330	519
181	1129	910
181	1101	1493
181	1974	537
181	887	1983
181	277	949
181	514	99
181	1423	455
181	1811	301
181	672	766
181	1235	520
181	1190	1067
181	1665	731
181	1375	59
182	2	152
182	1676	1151
183	71	269
183	1779	269
183	1977	1676
183	1560	1100
183	334	893
183	1857	195
183	1813	615
183	1694	288
183	659	199
183	1730	1751
183	943	477
183	768	107
183	1005	88
184	57	1544
184	654	1656
184	1902	135
184	395	553
184	1564	202
184	1802	969
184	209	1758
184	775	1797
184	1360	1304
184	358	870
184	267	1787
184	561	107
184	884	1246
184	1865	1037
184	1254	360
185	71	1679
185	133	1321
185	1103	576
185	1227	1069
185	205	491
185	414	1566
185	1653	1731
185	994	1756
185	574	1260
185	356	632
185	1688	1729
185	1530	141
185	1885	613
185	1847	1914
185	662	1281
186	8	811
186	15	380
186	17	1289
186	19	1248
186	30	675
186	806	1190
186	1407	1926
186	500	862
186	614	676
186	482	1497
186	1564	830
186	850	1687
186	1660	1738
186	1399	1060
186	1301	854
186	255	1265
186	1618	389
186	1417	1937
186	507	968
187	65	1519
187	511	1942
187	905	188
187	1206	54
187	1648	1905
187	293	1038
187	1170	1530
187	644	401
187	1037	1684
187	928	1544
187	557	1455
188	10	790
188	744	1859
188	901	1993
188	689	1637
188	1738	46
188	495	733
188	1988	1374
188	1414	1374
189	4	1862
189	6	425
189	78	1263
189	155	678
190	161	76
190	712	1159
190	972	1191
190	1211	1360
190	512	59
190	881	1492
190	1882	1584
190	589	130
190	532	140
190	1070	408
190	861	1108
190	726	119
190	1856	1071
190	1806	868
190	931	734
190	1483	1033
190	1060	31
190	1522	1226
190	1619	1530
190	1597	590
190	262	1792
191	788	274
191	958	196
191	768	1680
192	15	1327
192	17	1989
192	118	1880
192	164	1325
192	1328	656
192	1650	892
192	734	1377
192	1842	1620
192	1428	126
192	906	397
192	203	267
192	650	756
192	677	380
193	62	1519
193	84	463
194	84	878
194	1772	316
194	1673	740
194	303	1605
195	959	1179
196	71	297
196	134	326
196	1911	149
196	732	1313
196	580	1973
197	13	1185
197	71	84
197	1549	753
198	1243	1160
198	1392	1784
198	204	1117
198	1921	1835
198	1491	1506
199	84	1995
199	145	1544
199	1103	1700
199	1225	1156
199	930	491
199	1178	429
199	590	878
199	1733	819
199	287	1378
199	1957	1622
199	284	1442
199	1992	1693
199	1445	1720
199	571	1530
199	1275	256
199	382	282
199	1536	1153
199	894	942
199	597	1135
199	685	1433
199	1609	234
199	295	906
200	484	78
200	271	1032
200	585	784
200	467	971
200	219	1857
201	42	892
201	62	991
201	1502	1785
201	982	937
201	1146	39
201	850	309
201	688	1249
201	727	473
201	1891	253
201	1514	1023
201	769	980
201	260	1999
201	1597	958
201	1256	170
201	684	352
201	750	260
201	945	545
201	913	1560
201	919	1831
201	1196	864
201	551	1291
201	1570	773
201	717	835
201	1568	1829
201	1389	195
201	532	1666
201	1717	1649
201	1105	1572
201	1964	925
201	1849	1027
201	782	298
201	869	427
202	13	1922
202	53	618
202	1447	356
202	999	1901
202	1919	293
202	390	1899
202	1179	12
203	192	267
203	1223	546
203	1952	583
203	1818	209
203	1279	1883
203	577	1755
203	1586	437
204	28	668
